,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
25,-0.059084915,0.010776772,-0.07606648,-0.050731514,0.0017419008,-0.07203181,-0.008119458,-0.024012359,0.090637855,-0.032310534,-0.016596628,-0.009769733,-0.01644479,-0.012555441,0.027782442,0.10531174,0.005736958,0.00830276,-0.057358112,-0.08040057,-0.026840309,-0.020697914,0.05513775,-0.025818368,-0.009648405,0.060619965,0.069192074,-0.006523649,-0.09870142,-0.056236032,-0.016953025,-0.019975776,-0.03770918,0.008366129,0.0029380177,0.032114945,0.04004161,-0.031578146,0.024402808,0.035941903,0.0018017736,-0.06980716,-0.07058773,-0.010177948,0.054795865,-0.030306626,-0.0010505302,-0.006280976,-0.0039629345,-0.033918098,-7.211046e-05,0.019589327,-0.022489734,0.035019144,0.027239114,-0.03259707,-0.014581737,0.061438043,-0.0054297936,0.018739227,-0.03736223,0.024841294,0.027629275,0.06380719,-0.0483969,-0.03211337,-0.005556053,-0.040040232,-0.030077057,0.034457233,-0.0041680094,-0.0055903667,-0.030818107,0.039788026,-0.033914015,-0.011203231,-0.061150473,0.005023616,-0.011610531,-0.0060775178,-0.0011006352,-0.061649874,0.10770867,0.055915978,0.0059549375,-0.035174914,0.029988743,-0.02595426,0.013263905,-0.06251521,-0.025027921,-0.006147809,-0.053690717,-0.07926307,-0.13704106,0.045573957,-0.071620435,0.040043883,0.121885456,-0.050678432,0.006328675,0.016895719,0.08564402,-0.028181016,0.011612798,-0.016234221,-0.010191815,-0.019864768,0.037663408,0.075044595,0.10472917,-0.03715559,-0.017198065,0.064386025,0.01911039,-0.062132586,-0.0106989285,0.06505858,0.0069901864,0.010105418,-0.064465344,0.038916748,0.030949013,0.0051918114,-0.012560797,0.011674403,-0.057094675,-0.0020376758,0.0092886565,0.12083842,-0.068714224,0.02578195,-0.033756465,0.056191582,-0.07039032,-0.012412357,0.13517952,-0.17524731,-0.025565425,0.06617305,0.004301762,0.0055376915,0.028994894,0.008543316,0.021295505,0.005103375,-0.044815924,-0.005908542,0.10221909,-0.008877274,-0.010640687,0.02852469,0.0141886845,-0.021781692,-0.0020036832,0.042205457,0.09666827,-0.042639412,0.030145735,0.013561937,0.02441978,-0.015911615,0.08860598,0.055842876,0.034297712,0.014124422,0.0054845684,0.012018391,-0.08354262,0.034194406,0.005667362,0.021123322,-0.011337845,-0.010779208,0.026360385,0.06947587,0.063056566,0.030854808,0.061048858,-0.02144249,-0.075615175,0.07127153,-0.017449126,0.026927955,-0.012679355,0.059564482,0.053271685,0.039989974,0.052337173,-0.036201697,0.009810784,-0.02306498,0.055958543,0.05983521,0.02202391,-0.04708327,-0.02295901,0.0008159241,-0.07350566,0.020364827
26,0.031515487,0.11235043,0.060603626,-0.081380434,0.18776748,-0.015427296,-0.013197489,0.030116914,0.0018834361,0.025149226,0.011085872,-0.039421257,-0.04743584,-0.01544876,-0.05934491,0.010713728,-0.0276229,0.06801543,0.052251093,-0.012582783,-0.012476,-0.010454204,0.043019485,-0.02581498,0.0057692816,0.038549498,-0.041531164,0.050988674,-0.0011086441,0.015844453,-0.022422064,-0.09086365,-0.020443443,0.023500089,-0.08533963,-0.045068283,0.012669338,-0.016271641,0.04264975,0.0006627148,0.086917765,0.03402724,0.047791164,0.014084791,0.0069542676,0.01452644,0.04700723,0.03544827,-0.020011134,0.11655035,-0.07755347,0.011408,0.029730955,0.03190066,0.027464569,0.00420762,-0.011838163,-0.03772858,-0.048578348,-0.12645173,0.02121817,0.07381378,0.027844347,0.0056929695,0.11495546,0.0036694207,-0.0014888799,-0.007792481,0.038474865,-0.034117572,-0.022255715,0.032222636,0.019948928,0.042090647,0.029171722,0.005073611,0.03179559,-0.088241614,0.115729146,-0.0187483,0.04006624,0.0038477527,0.008651009,0.06784662,0.03229911,-0.0066627683,-0.025847185,0.012057997,-0.04641933,0.027967338,0.027452601,-0.0037772693,-0.043041177,0.06837324,-0.010430252,0.0060861954,-0.061165866,0.059347536,0.0166739,0.08161201,-0.0132873645,0.04800097,0.04505306,0.026519617,-0.004315751,-0.021745073,-0.038093027,0.03384705,-0.012207363,0.0642216,-0.010338236,-0.005438967,0.01848111,-0.046274368,-0.00936637,0.0072334725,0.09198798,-0.01941381,0.04142418,0.016667837,0.009273809,-0.026855974,-0.043057036,-0.01919346,0.012293741,-0.016020011,0.035235934,-0.07392154,0.01908709,0.09246066,-0.0513896,-0.06813042,-0.025824087,0.02519408,0.066626534,0.01847401,-0.0301024,0.03659154,-0.0058912477,-0.028974757,-0.080295525,0.03230497,0.017168904,-0.020799004,0.023747018,0.056546435,0.05499073,0.04413929,0.09378861,-0.12541306,0.08577944,-0.013526802,0.07027087,0.08679309,0.082888305,0.0019657663,-0.014439604,0.021363372,-0.015294296,0.028879985,-1.0328343e-05,-0.085781865,-0.02441761,-0.0390462,-0.02275635,0.08531153,-0.026887748,-0.07656196,-0.0169994,-0.005032798,-0.06791262,0.073448434,0.0121899145,-0.06748818,-0.0674668,-0.10515426,0.0031015116,-0.068067946,0.03212858,-0.10585291,0.018658634,-0.032672085,0.035367705,-0.064461246,0.06474158,-0.019628879,0.029048314,0.055856332,0.031625815,0.034002505,0.0049313903,-0.047777016,0.06152033,0.022228224,-0.040408924,-0.19041815,-0.009282157,-0.047721043,-0.045080114,0.0055008754
27,0.031697985,0.007313098,0.015534845,-0.0047768704,0.005958513,-0.029183231,0.028839516,0.021505546,-0.08820349,0.039717678,-0.051311664,0.011176221,-0.09770708,0.024614872,0.025264455,-0.05592654,-0.012165778,0.033721413,0.055264883,-0.06169651,-0.021986233,0.020500328,0.004796387,-0.040167198,0.0349378,-0.00997594,-0.039896872,0.01159515,0.022722848,-0.039594423,0.0027717093,-0.048047926,0.021722727,-0.005996329,-0.056119207,0.026364688,-0.013926757,-0.09198826,0.05452017,-0.00045320595,-0.018430864,0.053388786,-0.022118343,0.022908963,0.02648688,0.00493859,-0.005146321,0.021868087,-0.045227434,0.029708853,-0.018768243,-0.029575055,-0.011850822,-0.008623004,0.03227079,0.026673242,0.13086084,-0.05022192,0.029886937,0.0008185141,-0.025884239,0.1534603,0.060034923,-0.066481195,0.02079687,5.2215913e-05,-0.02038764,-0.0147121195,-0.02956441,-0.018277625,-0.069837354,-0.06889183,0.044962037,0.09891305,0.0067938957,-0.031118993,-0.008694724,0.07080588,0.038385186,-0.13566789,0.043156978,-0.0136199705,0.0031660977,0.039271023,-0.030634673,-0.032516018,0.025207583,-0.007327145,0.040574774,0.02682598,0.020255374,-0.07741121,0.019284258,-0.021410652,-0.050477013,-0.06269484,-0.018913643,0.016225578,0.0057372255,-0.014715398,0.03393604,-0.011145003,0.035633583,-0.023730958,0.034392882,-0.04020258,0.015924744,-0.03068406,0.040008806,-0.014164543,-0.048366092,-0.008151096,0.056755044,-0.021060139,-0.08306367,-0.013350525,-0.018829884,-0.011098701,-0.00881942,-0.005947284,0.023970831,-0.01909286,0.071900696,-0.04989127,-0.011571804,0.100765854,0.010015285,-0.023185886,-0.015693273,-0.010137025,0.0056069377,0.03617311,0.0033565566,-0.037379205,0.006466512,-0.035112824,-0.037014514,0.070423126,-0.024857339,-0.0095113,0.06443946,0.0017975444,0.013408022,0.13668571,-0.0032608088,-0.024325555,0.006072344,0.0467296,-0.023101114,0.09119306,-0.009167592,-0.014282155,0.01683257,0.022332616,0.022353772,-0.036831286,0.023639733,0.016326504,0.009344891,0.041628923,0.031011824,0.0103003625,0.028567584,0.035784148,-0.07715675,0.047968812,-0.021738904,0.0212044,-0.051014725,0.019699393,-0.024763843,0.0023791718,-0.0030269062,-0.009542934,0.03941924,-0.028758978,-0.06375234,0.06544105,0.028166646,-0.02300233,0.017397871,-0.02503333,-0.02263835,-0.013141096,0.0020366986,-0.03418773,0.03670099,0.026708303,0.02193077,0.025026849,-0.0070710937,-0.021270595,0.06760825,0.13614438,-0.009558318,-0.019772012,0.06927193,-0.007942853,0.021513011,-0.026968589
28,-0.0018606975,0.02457378,0.087229095,0.010836732,-0.051129468,0.023388438,0.14354771,-0.06447324,-0.035478365,-0.027270652,-0.05197884,0.06572672,-0.00085655425,-0.025782488,0.1435679,0.0037140888,-0.077282675,-0.024451844,0.018195715,-0.011766024,0.01043837,-0.004341765,0.043870214,0.060075846,-0.040193304,0.004531776,0.014350516,-0.047679584,0.05694532,0.02460534,0.009734996,0.020501513,0.05227113,0.041731536,0.031134168,0.026045183,0.008429179,0.008128578,-0.035149377,0.030856285,-0.013889968,0.14597823,0.043525744,0.0043506306,-0.049308084,0.022805456,0.009722332,-0.02889681,0.058201306,-0.014748651,-0.016963167,0.07002209,-0.0054261982,0.06257362,0.010599172,-0.09936622,-0.050346214,0.020032715,0.0011277855,0.092251,-0.039234214,0.0057446016,0.0030633612,0.01429626,-0.07078302,-0.0007805181,0.070267364,0.0535814,-0.011747433,-0.045866743,-0.046076816,-0.057745483,0.09720956,0.055919223,-0.010583436,-0.06015921,-0.018700419,0.09776914,-0.02325632,-0.040699467,-0.12592252,-0.027094776,-0.0050564576,0.08893122,-0.02070951,0.0020849085,-0.032160893,-0.036039762,0.112588555,-0.040335823,0.04625091,0.01646463,-0.033876535,0.03649478,-0.0019971041,0.009977338,-0.00820423,-0.04041173,-0.0098594185,0.08215725,0.028016325,-0.007573594,0.015877992,-0.017565874,0.11332945,0.14495514,0.023652103,0.025092907,-0.06001201,0.074416235,0.0224938,-0.08964493,-0.0066257245,0.009358998,0.04828999,-0.0022318577,-0.04667045,0.17518018,-0.020661231,0.0074274787,-0.0007493224,0.01680153,-0.024383772,0.011123796,-0.057418283,-0.009619735,-0.0223952,-0.042461853,-0.033048246,0.013554262,-0.04011138,-0.12622316,0.008580152,0.055904128,0.056876294,-0.0018738424,-0.03445237,-0.033708874,-0.00057186605,-0.023795571,-0.015449857,-0.055304453,-0.020614244,-0.022233184,-0.0036957378,-0.012437507,-0.03547556,-0.04081447,0.027745781,-0.031245545,-0.010925291,0.02131374,0.036661897,-0.072478496,0.015640963,0.07750247,0.0015258691,0.089753136,-0.009094808,0.03242691,0.05043861,-0.008746223,-0.09680901,-0.026002182,0.06425439,-0.04782924,-0.013421545,-0.010195253,0.01934541,-0.013552925,0.046290077,0.014675742,-0.024969611,0.013102389,-0.07266692,0.06228397,-0.020667499,0.08216141,-0.015765196,0.005226856,0.07116624,0.078167625,-0.01906198,-0.03703869,0.14718847,-0.04072466,-0.063913636,-0.010387826,0.02069101,0.0036024244,0.0048173526,-0.01842689,-0.01227923,-0.06155474,-0.098354876,0.043836284,-0.09117014,-0.021736117,0.020183075,0.03139758
29,-0.0015801174,0.09255183,-0.011880397,-0.03130957,0.035363704,-0.15041196,0.008749511,0.02844124,-0.114651605,0.032740228,-0.009956622,-0.031460978,0.010984874,-0.027397728,-0.055977855,-0.014851331,0.0049071093,-0.06124995,-0.09057753,-0.08559873,-0.020935386,-0.009273389,-0.01850464,-0.062369186,0.04838739,0.03160819,-0.022441892,-0.04357129,-0.05784866,0.021568568,0.059456464,-0.06851517,-0.06694473,0.049928304,-0.06380637,-0.00027492378,-0.0015623152,-0.012858089,0.07221133,-0.10140039,-0.026279239,-0.014104788,-0.0007178864,0.04266823,0.023984443,0.009624972,-0.11571032,-0.025131721,-0.004436257,-0.011973418,0.028359413,0.07615877,-0.031064661,-0.052488036,-0.034152977,-0.03355446,0.0019457786,-0.05206725,0.020537902,0.028955897,0.059796672,-0.0077267746,-0.0021895464,-0.042303897,0.087391324,-0.05062935,0.017099962,-0.07874764,0.038153436,0.020162914,-0.026555121,-0.050719634,0.02254142,0.064740255,-0.012597319,0.016907364,0.027402682,0.016450744,0.055729,-0.014307831,0.017719438,0.035805766,0.0013194492,0.011525316,0.07451847,-0.020344643,-0.039564624,-0.03638973,-0.079509966,0.027234163,-2.2693499e-05,0.002744269,0.026563259,0.012406487,0.07951766,-0.07424746,-0.09411201,0.011102531,-0.004047369,-0.0045793676,0.03715732,-0.030675493,0.02706294,-0.0011570909,-0.08413472,-0.06351456,-0.005022528,-0.0012068301,-0.014085967,-0.08198277,-0.0057278727,0.008348318,0.03301451,-0.019980168,-0.090158835,-0.01605762,0.01492717,-0.068535574,0.043735664,0.048456103,0.07956721,-0.10456867,0.027959676,0.01895392,0.003192475,0.059305206,0.050989546,-0.051129214,0.063123964,0.0055052075,-0.017668765,-0.0034945018,-0.0777979,-0.011558833,-0.000646962,-0.030408146,0.029567873,0.01060207,-0.01486832,0.014125851,-0.012137371,0.0045392746,0.016562954,0.039644502,0.02055402,-0.014852968,0.069332674,-0.0003164508,0.000543658,0.017629074,-0.02994957,0.019576507,-0.00087895687,0.11413409,0.050253376,-0.057915043,-0.034937136,-0.025153384,-0.0039008646,0.011007157,0.022678921,-0.033624228,0.010519955,-0.018637564,-0.035176583,0.021602422,0.047634784,0.029109916,0.0024589866,-0.036142163,-0.005195108,-0.012012341,-0.0364984,0.05306204,0.06758481,-0.035537146,-0.06034879,-0.14561555,-0.013816955,-0.03815582,0.0013613031,0.021639353,-0.006815625,-0.023056846,-0.033200935,0.014083391,0.026144417,0.048065934,-0.00801031,-0.15316947,-0.061746523,0.0023832247,0.01903607,0.033264216,-0.051663477,0.028623007,-0.022043696,7.252003e-05,-0.01716321,-0.059209857
30,0.021970574,-0.016809521,-0.031602733,-0.028446885,-0.07461812,-0.018207235,-0.012070625,0.035603777,-0.045421746,0.030028466,0.01414898,-0.032580823,-0.05154115,0.0032487707,-0.09026182,0.054248333,0.04052709,0.037577845,0.04204084,0.035708025,-0.061188694,-0.033539068,-0.0049144453,-0.014568023,-0.047120567,0.036797702,-0.012492116,0.04660785,0.012676154,-0.031245561,0.00922964,0.019687852,-0.073061846,-0.033883825,-0.04849809,0.007159577,0.05335686,0.092204444,0.047189545,-0.017999412,-0.014438798,0.017990254,0.008378801,0.046911374,-0.013955254,0.057518974,-0.04629816,0.09785903,-0.025373196,-0.012490126,-0.035209466,-0.0010427834,0.036329806,-0.0060516545,-0.0064566922,0.009332434,0.027318176,0.098534934,0.07404248,-0.017253706,-0.1449887,0.037048228,0.04469835,-0.031611457,0.066418886,-0.034235265,0.014525231,0.0029102506,0.090576954,-0.09356992,-0.026935102,-0.02475582,-0.016267357,0.014287695,0.05890461,-0.027255647,0.008864539,0.026062673,0.04473764,-0.024357423,-0.03527383,0.017070761,-0.061806012,0.043529022,0.0035906432,-0.057934392,-0.011348631,0.004712998,-0.042194746,0.061315663,0.0073699676,-0.006444553,-0.0045856317,0.009815075,0.009215967,-0.035722606,0.009552239,0.03210546,0.020619478,-0.04803898,0.014782006,-0.014706381,0.09458058,-0.01692451,-0.054337163,-0.096008174,-0.105437584,-0.009626867,0.08570201,0.010613961,0.0107081,0.019113416,0.0567565,0.06102458,-0.078185,-0.023997582,0.008786768,-0.0029929667,0.16753523,0.006654206,-0.07762288,-0.03571418,-0.012668243,-0.00500941,0.015540041,0.026090994,0.11330406,-0.021238133,0.010478478,-0.03240175,-0.08635326,0.008787137,0.005280013,-0.03879635,-0.09579755,-0.050949335,-0.0884775,0.07917004,-0.16214243,-0.0066282614,0.033569213,0.010508646,0.06297583,0.042101834,-0.015472587,-0.050417516,-0.050487634,-0.016064333,-0.027317272,-0.022085208,0.02810992,-0.019933611,0.0013106181,0.06226898,0.018240048,-0.053908058,0.012114823,-0.0038149138,0.017380783,0.041388944,0.0021048035,-0.00075577776,-0.014754034,0.011396528,-0.017188072,0.047742024,-0.052200716,0.0053077466,-0.0026450052,0.027424213,-0.0357421,-0.07540119,0.002096245,0.0046417164,0.045400336,-0.0024478226,-0.03373051,0.03311586,0.012795066,-0.050395295,0.05502571,-0.02477413,0.06606741,0.021604592,-0.02304838,-0.009620058,0.06042423,-0.052266948,0.0028824604,-0.008378184,-0.0011258132,0.015425595,0.02176703,0.052619483,-0.10443773,-0.0020251626,-0.015749915,-0.07578253,0.05519316,0.01154945
31,-0.009321077,0.028848646,-0.01297466,-0.035984285,-0.005340238,0.009579925,-0.021024391,-0.0104864575,0.02425909,0.016000828,-0.042857528,-0.02947458,-0.019636711,0.011855368,0.03495683,0.022212083,-0.056086466,0.08923737,0.00023268496,0.013874953,-0.012922476,-0.015645152,0.008370702,0.020732328,0.016417911,-0.022637928,-0.019661643,0.029806962,0.00989455,0.024348216,0.07699206,0.0077018426,0.04939174,-0.021197338,0.00773906,0.04950657,0.019705668,-2.353733e-05,-0.021908501,0.019589879,-0.008230008,0.00031139253,-0.023084527,0.012228441,0.036991283,0.007714903,0.008667094,-0.04282263,0.013642178,-0.006019648,-0.03451283,-0.03836246,4.6225625e-05,0.007866587,-0.0031990705,0.04773593,0.031905264,-0.03430871,0.019177426,-0.02765743,-0.013114378,0.0130165415,-0.04208096,-0.00673946,0.011090177,0.0019962469,0.048786778,0.017444855,-0.001701981,0.0061346875,-0.008537976,0.021673668,-0.0473268,-0.025124878,-0.01328836,0.0047688256,-0.019001944,0.0098230215,-0.03295685,0.007224118,0.04071432,-0.022134323,0.019251166,-0.0005644527,-0.08533382,0.012678802,-0.007064607,0.08838917,0.055163328,0.091743514,0.024304202,0.007283206,0.019955415,-0.05299454,0.0517143,0.030999124,0.010520756,0.0013655466,-0.039031666,0.015081115,0.020788578,-0.009342859,-0.03619434,0.023104893,-0.0146968365,0.02972793,0.022608,-0.024966871,-0.013399341,-0.032872,-0.03323643,-0.02660882,-0.014262018,0.012847207,-0.012024263,-0.06262407,-0.1205997,0.042105835,0.06352539,-0.001198793,-0.0054029715,0.034701675,0.035935476,-0.019709436,0.029587485,0.029947244,-0.048537873,-0.02537777,-0.044914585,0.0030722194,0.08208766,-0.066026814,0.03619503,-0.016482117,-0.08608496,-0.03202322,0.014597662,0.03109529,0.042589616,0.011441898,0.033219643,-0.020543803,-0.0062207514,-0.016598182,-0.05198583,0.006476466,0.058768384,0.015722876,-0.0017234245,0.0049866876,0.028503649,0.008373948,-0.02292303,0.024706706,-0.052904278,-0.032482937,-0.015214931,-0.052160643,0.013998125,-0.029610515,-0.00067466986,-0.05782778,-0.009255335,0.066365466,0.003291227,0.002486023,-0.022153962,0.04168032,0.10896482,-0.02298706,-0.008603356,-0.009267233,0.010616913,-0.07890857,0.0063366075,-0.023516098,0.027512444,0.0006828925,0.040867407,0.048178315,-0.017122926,0.029933987,0.024394846,0.02327901,-0.030030694,0.008427213,-0.0009176868,-0.020344932,-0.019009694,-0.026372723,0.012220031,0.0010381886,-0.0069342423,0.023495078,0.06378585,0.046206366,0.040443733,-0.032073595,-0.04697373,0.023323327
32,0.021470128,-0.017943548,0.024820996,-0.01865234,0.062289983,-0.0030074841,-0.04723299,-0.027754946,0.046370097,0.027749518,0.036174014,-0.06433768,0.054749902,-0.040238395,-0.019560497,0.001022502,0.07840916,-0.057408266,-0.07301911,-0.015173378,-0.0016351939,0.050972734,0.061547503,0.03473458,-0.040185593,-0.10314714,0.058739383,-0.039767195,0.006427025,0.030440088,0.03993874,0.02845599,-0.008947818,0.028314468,0.04760814,0.040547058,0.084610015,-0.027400028,0.0397251,-0.022740824,0.038892653,0.051841058,0.14671516,0.071877554,0.083260454,0.029063066,-0.01987666,0.077979244,0.01858734,0.005599341,-0.0046562683,0.002534193,-0.032189105,-0.04704735,0.026901565,-0.034882158,0.009362312,0.111171015,0.020729031,0.110665694,-0.05072163,0.03011788,0.017293395,0.009445062,-0.118373625,-0.037602678,0.08640014,-0.055730876,-0.039200373,0.067691855,-0.056864526,-0.027947526,-0.050306294,0.062960394,0.036963772,0.11256401,-0.036225397,-0.058822922,0.0023450234,0.051748533,0.017942008,0.05636981,0.09180397,-0.010727602,-0.009601471,-0.03147208,0.1109891,0.0046978267,0.00026215264,-0.05945139,0.122999355,-0.009029903,-0.013846324,-0.022876346,-0.08296514,0.0546711,-0.0042501804,0.0050588557,-0.02992886,-0.008745862,0.016757501,0.0055114864,-0.0017240596,0.020362763,0.06324862,0.059300568,0.08596856,0.03306432,-0.040253025,-0.06322539,0.03937109,0.008191726,0.007057669,0.07198972,-0.026424125,0.021782331,0.025649276,-0.022804542,-0.1011274,-0.073074214,-0.024214124,-0.003154534,0.0042231246,0.031414717,-0.062087163,-0.065290734,7.807717e-05,0.06636815,-0.054406825,-0.029776944,-0.027915914,-0.027185865,0.054281797,-0.04131753,0.048539728,0.08470808,-0.037101623,-0.13257827,-0.010428785,-0.059987836,0.008667418,0.07676933,-0.003413465,-0.065089315,0.04570303,0.05284727,-0.027551396,-0.00097551825,-0.07093933,-0.044637248,-0.053151667,0.06832209,0.08721471,-0.010407567,0.005648647,0.0005341837,-0.026595956,-0.08953696,0.057551283,-0.021633659,-0.016446719,0.05382872,0.04871492,-0.039762437,-0.0037770725,-0.05444512,0.0064040376,-0.046219636,-0.046466436,0.03667554,0.0750975,-0.01809009,0.04407602,-0.08063447,-0.050688803,-0.042336963,0.060763747,-0.00090423384,0.09574372,0.020600569,-0.016735021,0.015229116,-0.07649854,0.019538144,0.033045955,-0.035181142,-0.052945048,-0.0040781456,0.04314787,-0.020180147,-0.0072794044,0.047588166,0.060885455,-0.04494892,-0.021932544,-0.0020029868,0.04366318,-0.022658775,0.0076203807,0.0553482
33,-0.01301275,-0.020743622,-0.014503025,0.08957189,-0.018587131,0.029993001,0.07140023,-0.07104456,-0.009249412,-0.012941771,0.038224332,-0.009166656,-0.00061131886,-0.040810406,-0.014215911,-0.024201553,-0.004066005,0.09848505,-0.0026608198,-0.013278946,0.00490635,-0.012680882,-0.024393108,0.041165445,-0.06446307,-0.07640061,-0.025255196,0.031226968,0.014596326,-0.051644854,-0.02627564,0.014925922,-0.056204192,-0.018339898,0.04193532,0.0973768,0.025652478,0.023795998,-0.0072098766,0.016250687,0.041300625,0.023371406,-0.035875827,0.021165285,0.10851655,0.02111333,-0.07253706,0.0882278,-0.115564294,-0.008655065,-0.045764357,0.07587482,-0.018736025,0.015128953,0.03784447,-0.04578414,0.021053791,0.039365582,0.014045444,0.042704277,0.033115063,-0.033907857,0.022938404,-0.035018254,-0.08151639,-0.016329588,-0.026573788,-0.024438256,-0.0076992693,-0.012084761,0.11218472,-0.07377828,0.0030107624,0.028744606,0.081123255,-0.013039416,-0.045841012,0.032487404,0.015497873,0.012814371,-0.00960382,0.09994487,-0.007644058,-0.042335447,-0.009685161,0.021805622,0.029294452,-0.02948283,0.023464572,-0.037049014,-0.0027771953,-0.011691032,-0.07899945,0.054474764,-0.035234783,0.0571562,0.058995135,0.044173844,0.022743091,-0.051557943,-0.06799539,0.030433794,0.02677268,0.02503759,-0.01689478,0.04264892,-0.03373814,-0.009300616,0.0043225735,0.03343488,0.06184559,-0.033077497,0.0026529392,0.034245722,0.04670902,-0.03639246,0.00054055,0.038922783,-0.041043736,0.068855785,-0.06140952,0.038400047,-0.010980665,-0.0047726724,-0.036606018,0.004976126,-0.12049631,-0.09562105,-0.045188088,-0.010848425,-0.025758654,-0.02910432,0.012662965,0.01997854,0.023469493,-0.000585611,-0.041711137,-0.02865977,-0.0022435628,-0.07825445,-0.06711091,0.013643115,-0.049732722,-0.02403562,0.022427598,0.028993636,-0.04894306,-0.10967172,0.038296968,-0.088294715,0.15197389,0.023123143,-0.035161447,-0.04067372,0.021751078,0.014002982,-0.020397872,-0.0188679,-0.028742712,-0.013305656,0.07943865,0.015615164,0.032401334,-0.0075170775,0.018592287,-0.0802685,-0.010089667,-0.026885347,-0.02948513,-0.02792074,0.011435716,-0.037702374,-0.028675398,-0.014562542,-0.049083866,0.02615454,0.07486374,-0.05088435,-0.09924688,0.013454483,-0.06369583,0.011116823,-0.020577598,0.012019889,0.007637644,0.08072802,-0.015866498,0.15723625,-0.047442596,-0.051346295,0.056882437,0.023360671,0.08027359,-0.01245092,-0.0101184,-0.09673272,-0.1383875,0.094248936,0.03480325,0.10201184
34,-0.019446073,0.0038009814,0.083118305,0.06943646,0.014477434,0.022121556,0.0026977516,-0.013987387,-0.011955023,0.004550825,-0.022836575,-0.06440748,0.018519629,-0.008199876,-0.05103575,0.0076681636,-0.013652933,-0.007962434,-0.015966427,-0.03626465,-0.022706134,-0.011585665,0.079207264,0.009293895,0.08976901,-0.0145526705,0.009724241,0.020171033,0.00081670715,0.017601743,-0.024354046,-0.011378662,-0.034472857,-0.056467816,0.02189071,0.02403827,0.021978218,0.041647587,0.105223924,-0.007689761,0.026966203,-0.038230214,-0.005943247,-0.019325372,-0.014421017,-0.00019334952,-0.007985323,-0.08909057,0.07017726,-0.1422541,0.05528473,0.0397206,0.011374505,0.0273978,-0.043473173,-0.015082262,0.049574822,0.050925203,-0.023475274,0.07931999,-0.029563032,-0.00054189836,-0.033597652,-0.040723875,-0.039464146,0.02686355,-0.046733446,-0.00544189,-0.020738063,-0.08637555,-0.031894322,0.0030822887,-0.048764605,0.041102193,0.0020771993,-0.04050147,0.004703277,-0.036759857,-0.013156087,0.006204517,-0.09652122,-0.0020510156,0.0934998,0.046354696,-0.1135606,0.0038593742,0.053493578,-0.040363204,-0.102093406,-0.06318877,-0.055677548,0.03051554,0.015397081,0.040137835,-0.051338755,0.01643768,-0.04707696,0.06620365,0.059394367,-0.028070562,-0.047524456,-0.05509681,0.03926566,-0.03704556,0.0076768682,0.12060645,0.04957447,0.0044832695,-0.0030751207,-0.07675665,0.013152375,-0.031302594,-0.0065116524,0.008231223,0.07794538,0.06955048,-0.04093283,0.022121651,0.015264518,-0.12227043,0.02777155,0.042064883,0.06829961,0.021539664,-0.06864585,0.08651669,0.0027971796,0.07458998,0.05017755,-0.011578485,-0.044607442,0.035661492,-0.053166464,0.034964908,0.062427867,-0.06333804,0.025063,-0.036597658,0.008930757,0.07531386,0.02098466,-0.050765138,-0.010439493,0.012285656,-0.10440962,0.005401974,0.07510758,-0.06777849,0.003273103,-0.052201778,-0.013125333,-0.033623483,-0.030086812,-0.054582193,-0.029951977,-0.053008623,0.0360881,0.02118476,0.054263197,0.021450143,0.059895597,-0.022891266,-0.041468363,0.0573465,-0.03283642,-0.04974237,0.03678743,-0.09355848,0.0148191415,0.01669423,0.04648092,-0.0054099793,0.052327417,0.02688212,-0.016120808,0.011121152,-0.091411136,-0.060355697,0.09424239,-0.016448773,-0.029858174,-0.064869724,0.07409087,-0.0047635934,-0.03848933,0.034273285,-0.04200191,0.028684387,0.0009021227,0.024226232,-0.09911543,0.099806406,0.026294112,0.03456433,-0.09900381,-0.058232535,-0.03224235,0.068645574,-0.0023309663,0.05993997
